,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,credit_qual_a_pct,credit_qual_aa_pct,credit_qual_aaa_pct,credit_qual_b_pct,credit_qual_bb_pct,credit_qual_bbb_pct,credit_qual_below_b_pct,credit_qual_not_rated_pct,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
998,2013-05,B15709,6.91,2.55,15.0,4.94,15.87,0.0,11.39,14.91,1.62,26.8,0.0,1.65,3.08,7.38,6.1,12.47,7.0,9.72,43.34,9.27,0.0,0.0,2.25,97.75,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2013-06,B03193,3.12,7.0,9.48,4.76,12.24,5.21,26.86,11.85,0.0,19.46,0.0,1.44,1.54,1.57,6.98,17.35,4.87,8.4,42.0,15.86,0.0,4.37,4.56,87.8,3.27,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,47.83,0.0,0.0,0.0,0.0,0.0,0.0
1000,2013-06,B04687,2.1,4.93,11.57,2.84,12.62,25.03,17.59,11.73,0.0,11.57,0.0,0.0,1.21,0.0,4.07,9.52,8.08,31.7,15.62,29.8,0.0,0.0,6.02,93.98,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2013-06,B05011,3.46,7.19,8.04,10.02,12.09,8.59,7.73,17.26,3.72,12.45,9.45,0.0,0.0,0.0,5.96,0.0,2.61,32.74,18.73,39.97,0.0,0.0,11.03,86.47,0.49,2.01,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0
1002,2013-06,B05548,3.18,4.39,10.89,10.67,10.56,15.42,13.11,10.8,1.79,15.92,3.25,0.04,0.05,0.0,4.44,3.3,4.8,28.45,29.79,29.14,0.0,0.0,2.3,97.7,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2013-06,B06753,4.21,0.0,19.85,12.23,4.93,3.85,14.41,10.88,1.5,27.79,0.35,0.0,0.0,0.0,2.56,11.25,7.72,9.4,59.42,9.64,0.0,0.21,0.0,99.79,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2013-06,B07223,4.54,5.03,26.46,2.33,10.43,10.63,9.55,8.86,0.0,22.18,0.0,0.0,0.0,0.53,9.49,10.92,3.9,4.44,54.54,16.19,0.0,0.0,2.03,97.97,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2013-06,B08336,3.18,4.39,10.89,10.67,10.56,15.42,13.11,10.81,1.79,15.92,3.25,0.04,0.05,0.0,4.44,3.3,4.8,28.45,29.79,29.13,0.0,0.0,1.44,98.56,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2013-06,B10612,4.85,2.08,12.77,16.66,9.83,18.39,9.65,9.09,0.0,12.18,4.49,0.0,0.0,0.0,12.53,0.0,2.16,29.92,34.13,21.26,0.0,0.0,2.42,97.58,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2013-06,B10749,2.16,3.51,7.93,8.78,10.67,20.88,16.2,11.2,0.0,14.59,4.08,0.0,0.0,0.0,1.23,0.73,0.0,44.43,17.64,35.98,0.0,0.0,0.0,97.76,2.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1008,2013-06,B13104,5.61,0.0,10.62,16.06,0.0,3.66,18.19,26.63,0.0,19.23,0.0,0.0,0.0,0.0,0.0,13.29,2.35,6.97,44.67,32.72,0.0,0.0,1.87,98.13,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,2013-06,B15709,5.02,2.64,15.26,5.01,16.33,0.0,10.29,14.44,1.83,28.12,1.05,2.09,0.32,10.27,6.2,13.51,7.41,10.11,42.79,7.31,0.0,0.0,2.78,97.22,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,2013-07,B04687,1.42,4.91,11.69,2.58,11.68,24.53,17.22,12.09,0.0,13.88,0.0,0.0,0.8,0.0,4.93,10.2,5.49,30.65,18.75,29.18,0.0,0.0,6.57,93.43,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2013-07,B05548,3.19,4.11,10.88,10.55,10.59,15.54,13.38,10.95,1.71,15.87,3.23,0.04,0.04,0.0,4.33,3.12,4.74,28.39,28.87,30.47,0.0,0.0,1.69,98.31,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2013-07,B06753,4.13,5.14,15.13,12.26,4.56,9.63,15.82,10.33,0.0,22.65,0.35,0.0,0.0,0.0,2.58,13.5,6.01,8.43,64.51,4.98,0.0,0.77,0.0,99.23,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2013-07,B07223,4.38,4.69,27.84,2.22,10.29,10.21,10.27,8.71,0.0,21.38,0.0,0.0,0.0,0.54,9.48,12.09,4.58,7.64,53.47,12.21,0.0,0.0,1.58,98.42,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,2013-07,B08336,3.19,4.11,10.88,10.55,10.59,15.54,13.38,10.95,1.71,15.87,3.23,0.04,0.04,0.0,4.33,3.12,4.74,28.39,28.87,30.47,0.0,0.0,1.45,98.55,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2013-07,B10749,2.28,4.44,6.77,8.38,10.67,21.39,16.45,11.32,0.0,14.15,4.15,0.0,0.0,0.0,1.23,0.76,0.01,44.08,19.02,34.91,0.0,0.0,0.0,96.58,3.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1016,2013-07,B15709,5.43,2.01,14.13,4.58,15.21,0.0,10.45,14.21,1.86,31.14,0.98,1.66,0.3,9.36,6.02,13.12,7.72,10.07,41.49,10.28,0.0,0.0,0.74,99.26,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2013-08,B04687,1.41,5.41,9.0,2.86,12.5,24.51,17.53,12.29,0.0,14.48,0.0,0.0,0.8,0.0,4.73,8.44,6.1,30.8,22.75,26.39,0.0,0.0,7.96,92.04,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,2013-08,B05548,3.28,4.05,10.95,10.39,10.68,15.28,13.31,11.0,1.65,16.25,3.15,0.07,0.05,0.0,4.38,3.23,4.47,29.65,28.88,29.26,0.0,0.0,2.19,97.81,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2013-08,B06753,4.08,5.33,15.44,11.92,4.9,9.66,15.27,10.38,0.0,22.68,0.33,0.0,0.0,0.0,0.33,10.53,10.69,7.17,61.58,9.7,0.0,0.79,0.0,99.21,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,2013-08,B07223,4.45,4.43,28.61,2.15,10.1,9.99,10.02,8.51,0.0,21.75,0.0,0.0,0.0,0.45,7.17,6.71,7.08,8.66,50.81,19.13,0.0,0.0,1.53,98.47,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2013-08,B08336,3.28,4.05,10.95,10.39,10.69,15.28,13.31,11.0,1.65,16.25,3.15,0.07,0.05,0.0,4.38,3.23,4.47,29.66,28.88,29.26,0.0,0.02,1.13,98.85,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,2013-08,B10749,2.44,4.5,6.98,7.63,10.92,20.48,16.71,11.56,0.0,14.53,4.24,0.0,0.0,0.0,1.59,0.8,0.1,46.9,17.91,32.7,0.0,0.0,0.0,96.68,3.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1023,2013-08,B15709,5.54,1.9,15.9,4.02,15.72,0.0,10.68,13.38,1.78,30.07,1.0,4.8,0.27,6.14,7.85,12.49,6.37,12.31,42.08,7.7,0.0,0.0,1.06,98.94,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2013-09,B03193,3.6,6.78,8.96,3.3,11.98,5.35,29.16,11.72,0.0,19.15,0.0,1.03,0.9,1.87,3.73,11.23,5.54,8.73,46.9,20.07,0.0,5.81,5.55,84.08,4.55,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0
1025,2013-09,B04687,1.56,5.11,11.13,3.31,12.05,26.16,15.96,11.18,0.0,13.56,0.0,0.0,0.92,0.0,4.44,7.22,6.54,30.32,25.47,25.09,0.0,0.0,6.14,93.86,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2013-09,B05011,5.85,7.39,5.19,11.69,12.13,6.16,10.3,17.86,3.35,10.46,9.61,0.0,0.0,0.0,4.2,0.11,1.74,39.33,19.82,34.81,0.0,0.0,10.71,87.06,0.64,1.58,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0
1027,2013-09,B05548,3.41,3.94,11.19,10.25,10.52,15.24,13.26,11.45,1.66,16.0,3.09,0.02,0.04,0.0,4.61,3.07,4.07,29.63,30.33,28.23,0.0,0.0,2.14,97.71,0.15,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2013-09,B06753,4.61,5.31,16.16,11.27,5.0,9.74,15.3,12.58,0.0,19.71,0.32,0.0,0.0,0.0,1.91,13.41,5.92,1.54,65.6,11.62,0.0,0.29,0.0,99.71,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2013-09,B07223,4.45,4.45,29.31,2.09,9.86,10.29,9.97,8.37,0.0,21.22,0.0,0.41,0.0,0.0,7.56,10.66,7.02,7.14,47.5,19.71,0.0,0.0,2.1,97.9,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,2013-09,B08336,3.4,3.97,11.17,10.22,10.51,15.21,13.37,11.44,1.65,15.96,3.09,0.02,0.04,0.0,4.6,3.07,4.1,29.63,30.32,28.22,0.0,0.07,1.43,98.5,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2013-09,B10612,5.23,2.37,12.78,16.72,10.2,18.36,9.29,8.69,0.0,14.51,1.85,0.0,0.0,0.0,6.82,2.29,4.44,25.85,38.03,22.57,0.0,0.0,2.38,97.62,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2013-09,B10749,2.04,4.62,7.28,7.53,10.76,20.37,16.84,11.95,0.0,14.97,3.64,0.0,0.0,0.0,1.94,0.0,0.91,47.71,19.58,29.86,0.0,0.0,0.0,96.56,3.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1033,2013-09,B13104,6.56,0.0,11.41,16.27,0.0,3.41,16.22,27.17,0.0,18.95,0.0,0.0,0.0,0.0,0.0,10.36,3.06,0.0,34.83,51.75,0.0,0.0,1.84,98.16,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,2013-09,B15709,5.71,1.92,17.36,4.67,16.06,0.0,10.18,12.79,1.8,28.56,0.96,3.8,1.0,5.92,6.5,10.67,8.93,11.99,45.1,6.08,0.0,0.0,4.15,95.85,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2013-10,B04687,1.61,6.89,11.49,3.68,11.2,25.29,16.46,10.47,0.0,12.92,0.0,0.0,0.97,0.81,6.17,7.1,4.04,31.28,22.23,27.41,0.0,0.0,7.77,91.27,0.96,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2013-10,B05548,3.4,4.04,11.16,10.38,10.5,15.06,13.26,11.53,1.64,15.95,3.07,0.02,0.02,0.02,4.95,3.15,3.95,27.94,28.63,31.33,0.0,0.0,2.08,97.62,0.29,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2013-10,B06753,4.59,5.34,15.98,11.06,4.66,10.02,15.08,12.49,0.0,20.47,0.31,0.0,0.0,0.0,1.59,14.65,5.53,1.75,64.41,12.07,0.0,0.79,0.0,99.21,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,2013-10,B07223,5.31,4.94,30.52,2.16,8.79,11.04,9.39,7.93,0.0,19.9,0.0,0.18,0.0,0.0,1.97,5.58,14.43,4.13,47.4,26.33,0.0,0.0,2.4,97.6,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2013-10,B08336,3.39,4.07,11.13,10.34,10.57,15.01,13.4,11.5,1.63,15.9,3.06,0.02,0.02,0.02,4.94,3.14,3.97,27.86,28.71,31.34,0.0,0.06,1.41,98.53,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,2013-10,B10749,1.96,4.77,7.16,7.82,10.89,20.36,16.53,13.7,0.0,13.21,3.61,0.0,0.0,0.0,2.16,0.97,0.12,44.05,20.14,32.55,0.0,0.0,0.0,96.68,3.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1041,2013-10,B15709,6.02,2.34,17.51,4.74,16.66,0.0,10.09,12.21,2.72,27.72,0.0,5.82,0.0,5.49,4.59,14.69,10.19,9.28,38.06,11.88,0.0,0.0,2.83,97.17,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2013-11,B04687,1.53,7.93,11.31,2.74,11.34,25.2,18.36,10.4,0.0,11.18,0.0,1.26,0.93,0.81,4.74,6.88,2.94,27.97,20.01,34.47,0.0,0.0,4.87,93.19,1.94,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2013-11,B05548,3.33,3.97,11.24,10.19,10.2,15.45,13.5,11.62,1.5,16.09,2.91,0.02,0.02,0.02,4.47,3.14,3.98,29.31,29.61,29.42,0.0,0.0,2.08,97.55,0.36,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2013-11,B06753,4.52,4.53,17.07,10.6,4.47,10.78,15.24,12.36,0.0,20.14,0.3,0.0,0.0,0.0,1.57,12.07,4.97,1.74,66.52,13.13,0.0,0.04,0.0,99.96,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,2013-11,B07223,5.0,5.1,29.31,2.05,8.23,11.57,9.69,7.8,1.67,19.59,0.0,0.0,0.0,0.0,6.75,7.46,8.65,10.74,55.19,11.21,0.0,0.0,3.77,96.23,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2013-11,B08336,3.32,3.99,11.2,10.15,10.33,15.39,13.62,11.57,1.49,16.03,2.9,0.02,0.02,0.02,4.46,3.13,4.06,29.2,29.68,29.42,0.0,0.07,1.25,98.68,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,2013-11,B10749,1.84,4.68,6.8,7.57,10.32,20.84,16.89,13.28,0.0,13.6,4.17,0.0,0.0,0.0,1.36,1.01,0.9,45.18,20.46,31.09,0.0,0.0,0.0,97.55,2.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1048,2013-11,B15709,5.69,2.55,18.55,5.54,15.08,0.0,11.68,11.61,2.85,26.47,0.0,4.16,0.0,6.1,4.65,13.81,12.33,10.12,35.06,13.79,0.0,0.0,3.9,96.1,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2013-12,B03193,3.59,6.28,8.69,4.23,9.86,5.37,29.3,11.04,0.0,21.32,0.32,1.17,0.72,1.86,2.03,10.49,6.38,8.36,48.55,20.44,0.0,7.68,3.18,83.18,5.96,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42,0.0,0.0,0.0,0.0,0.0,0.0
1050,2013-12,B04687,1.62,7.92,9.93,1.32,12.08,25.63,20.45,10.07,0.0,10.38,0.6,1.16,1.01,0.4,5.29,7.07,1.61,26.23,27.59,29.64,0.0,0.0,6.2,93.11,0.69,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2013-12,B05011,4.44,7.75,6.53,10.9,10.81,7.24,10.16,18.5,2.85,12.03,8.78,0.0,0.0,0.0,5.09,0.0,0.1,34.56,24.46,35.79,0.0,0.0,9.84,88.63,0.59,0.94,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0
1052,2013-12,B05548,3.37,3.9,11.18,9.83,10.32,15.41,13.37,11.67,1.53,16.58,2.85,0.0,0.0,0.0,4.67,3.12,4.08,28.91,31.05,28.18,0.0,0.0,1.34,98.66,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2013-12,B06753,4.39,4.58,16.82,10.28,4.39,11.03,15.36,12.71,0.0,20.14,0.29,0.0,0.0,0.0,1.52,12.53,4.96,1.76,67.89,11.34,0.0,0.5,0.0,99.5,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2013-12,B07223,5.03,4.99,27.77,2.13,8.08,11.68,10.34,8.03,2.23,19.72,0.0,0.0,0.0,0.0,5.09,6.24,11.73,6.32,53.09,17.52,0.0,0.0,1.37,98.63,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2013-12,B08336,3.37,3.9,11.18,9.83,10.32,15.41,13.37,11.67,1.53,16.57,2.85,0.0,0.0,0.0,4.67,3.12,4.08,28.91,31.05,28.18,0.0,0.07,0.71,99.22,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,2013-12,B10612,5.37,0.0,12.62,14.34,10.64,19.35,9.76,11.46,0.0,14.57,1.88,0.0,0.0,0.0,4.12,0.0,12.0,26.62,32.02,25.25,0.0,0.0,3.52,96.48,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2013-12,B10749,1.43,4.69,7.68,7.62,10.4,20.98,16.61,12.87,0.0,13.54,4.2,0.0,0.0,0.0,2.32,1.03,0.0,45.1,17.44,34.11,0.0,0.0,0.0,96.89,3.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1058,2013-12,B13104,8.78,0.0,10.8,15.86,0.0,3.62,15.07,26.69,0.0,19.18,0.0,0.0,0.0,0.0,0.0,8.35,4.65,0.0,39.42,47.59,0.0,0.0,1.76,98.24,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2013-12,B15709,6.14,2.41,18.76,5.46,14.94,0.0,11.04,11.99,2.83,26.44,0.0,1.46,1.06,7.11,6.84,13.84,11.06,11.63,32.98,14.01,0.0,0.0,5.46,94.54,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2014-01,B04687,0.99,9.07,9.57,1.23,10.5,25.75,21.16,9.53,0.0,10.87,1.32,1.45,0.0,0.0,5.34,5.6,4.14,33.06,27.0,23.41,0.0,0.0,7.35,91.44,1.21,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2014-01,B05548,3.32,3.99,10.83,9.63,10.03,15.2,13.94,11.54,1.65,16.82,3.03,0.0,0.02,0.0,4.55,2.8,4.25,30.02,31.03,27.34,0.0,0.0,1.99,98.01,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,2014-01,B06753,4.4,5.46,15.37,9.64,4.25,10.04,16.32,12.23,0.0,21.99,0.3,0.0,0.0,0.0,1.85,12.36,6.09,1.99,62.93,14.79,0.0,0.67,0.0,99.33,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2014-01,B07223,4.9,5.22,26.79,2.04,7.88,11.4,9.98,8.08,2.49,21.21,0.0,0.0,0.0,0.0,2.41,12.71,5.78,7.87,49.67,21.55,0.0,0.0,2.04,97.96,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2014-01,B08336,3.32,3.99,10.84,9.64,10.03,15.2,13.94,11.54,1.65,16.82,3.03,0.0,0.02,0.0,4.55,2.8,4.24,30.02,31.03,27.34,0.0,0.05,1.07,98.88,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2014-01,B10749,1.42,4.74,7.14,7.24,10.16,20.93,17.38,13.1,0.0,13.55,4.34,0.0,0.0,0.0,1.77,1.08,0.53,48.14,16.46,32.02,0.0,0.0,0.0,96.6,3.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1066,2014-01,B15709,6.13,2.46,18.66,6.23,14.69,0.0,11.25,11.83,2.92,25.83,0.0,1.45,1.03,5.96,5.42,15.93,14.87,11.04,26.27,18.04,0.0,0.0,5.45,94.55,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,2014-02,B04687,1.33,9.84,9.22,0.85,10.11,23.66,21.45,10.77,0.0,11.39,1.37,1.15,0.0,0.0,5.32,5.45,4.27,34.0,20.61,29.21,0.0,0.0,9.0,90.84,0.16,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2014-02,B05548,3.39,4.16,11.08,9.53,10.02,14.96,14.07,11.42,1.64,16.76,2.98,0.0,0.02,0.0,4.76,2.78,3.87,28.64,30.33,29.61,0.0,0.0,1.35,98.65,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
