,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,credit_qual_a_pct,credit_qual_aa_pct,credit_qual_aaa_pct,credit_qual_b_pct,credit_qual_bb_pct,credit_qual_bbb_pct,credit_qual_below_b_pct,credit_qual_not_rated_pct,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
1496,2010-06,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,68.59,28.83,0.08,0.61,1.67,25.76,8.87,35.05,0.76,8.51,15.95,0.69,4.42,0.02,4.24,0.0,0.0,0.23,35.9,0.0,0.0,5.54,3.5,0.0,16.47,3.39,0.0,1.68,0.0
1497,2010-06,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.32,87.44,9.8,0.0,0.44,1.0,20.69,3.1,14.86,3.51,5.61,50.54,1.02,0.67,0.27,7.17,0.0,0.28,1.32,66.58,0.0,7.12,6.59,5.59,0.54,0.78,0.01,0.0,1.01,0.0
1498,2010-06,B03777,,,,,,,,,,,,,,,,,,,,,0.0,95.58,4.33,0.0,0.05,0.05,,,,,,,,,21.28,0.33,0.0,5.03,0.0,32.25,0.0,0.0,27.86,2.58,0.57,1.52,4.22,0.0,0.05,0.0
1499,2010-06,B05350,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,83.39,12.86,0.04,0.0,3.71,25.19,9.5,4.58,5.68,8.18,42.91,2.29,1.67,0.0,5.15,0.07,1.31,0.0,72.64,0.0,0.0,0.52,0.16,0.0,0.62,0.18,0.0,3.71,2.78
1500,2010-06,B06096,,,,,,,,,,,,,,,,,,,,,1.34,91.94,3.63,0.0,0.48,2.61,20.52,8.51,7.91,3.71,7.67,49.11,2.24,0.33,0.0,0.85,0.63,0.32,1.35,64.19,0.0,12.33,11.26,0.57,0.0,2.98,0.21,0.0,2.63,0.0
1501,2010-06,B06850,,,,,,,,,,,,,,,,,,,,,0.0,75.95,24.03,0.0,0.0,0.02,8.0,4.0,56.0,6.0,5.0,18.0,3.0,0.0,17.59,0.33,0.0,2.68,0.0,27.54,0.0,2.19,15.47,3.24,0.59,3.43,2.9,0.0,0.02,0.0
1502,2010-06,B07245,0.0,0.0,99.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,,,,,,,,,0.08,96.03,3.03,0.03,0.0,0.82,21.16,4.04,1.41,32.0,2.62,37.62,0.79,0.36,0.02,0.36,0.0,0.0,0.08,92.03,0.0,0.0,2.12,0.55,0.0,0.68,0.3,0.0,0.82,0.0
1503,2010-06,B09417,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,5.88,78.76,0.55,5.22,5.12,4.43,0.0,,,,,,,,,,,,,,,,
1504,2010-06,B09550,,,,,,,,,,,,,,,,,,,,,0.45,85.72,13.24,0.0,0.28,0.31,5.41,2.08,80.63,0.54,0.2,10.21,0.3,0.63,24.31,1.2,0.0,3.05,0.45,28.63,0.0,8.06,17.81,0.51,0.34,0.94,1.12,0.0,0.31,0.0
1505,2010-06,B10363,,,,,,,,,,,,,,,,,,,,,0.02,92.58,4.98,0.0,0.0,2.43,,,,,,,,,0.03,1.01,0.0,0.0,0.02,53.69,0.0,0.0,35.58,0.0,0.0,0.0,2.27,0.0,2.43,0.0
1506,2010-06,B11505,,,,,,,,,,,,,,,,,,,,,0.0,97.51,1.63,0.0,0.0,0.86,,,,,,,,,0.0,0.3,0.0,0.67,0.0,66.81,0.0,28.91,0.0,0.58,0.0,0.24,0.0,0.0,0.86,0.0
1507,2010-06,B12844,,,,,,,,,,,,,,,,,,,,,0.0,93.71,6.29,0.0,0.0,0.0,9.03,8.15,37.0,3.77,11.86,30.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,58.95,0.0,0.0,34.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,2010-06,B13135,,,,,,,,,,,,,,,,,,,,,0.14,92.59,5.68,0.01,0.05,1.53,11.65,4.73,31.99,8.12,9.03,28.49,5.34,0.65,12.8,5.78,0.07,4.9,0.14,51.11,0.0,0.65,6.06,1.84,0.0,0.0,8.93,0.0,1.53,0.49
1509,2010-06,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.31,7.57,0.0,0.0,0.12,12.27,4.93,43.59,4.63,13.3,21.15,0.12,0.0,10.69,2.58,0.0,6.1,0.0,51.02,0.0,0.0,20.23,0.16,0.0,0.0,1.53,0.0,0.12,0.0
1510,2010-06,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.48,89.58,6.03,0.1,1.28,1.54,21.98,6.24,30.85,2.64,3.06,34.9,0.31,0.03,0.27,6.22,0.0,3.57,1.5,54.33,0.0,0.0,20.62,2.11,0.12,1.33,2.27,0.0,1.56,0.0
1511,2010-06,B14965,12.71,0.46,24.22,2.58,9.99,14.47,6.26,16.56,0.09,12.13,0.53,1.16,2.86,2.22,4.92,11.19,3.11,24.29,19.02,31.23,7.89,78.63,1.53,5.27,2.54,4.14,4.0,1.1,0.5,31.53,32.03,16.12,7.41,7.31,0.31,0.14,0.0,0.0,8.55,84.34,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.49,0.0
1512,2010-06,B15191,,,,,,,,,,,,,,,,,,,,,0.0,97.92,1.72,0.0,0.36,0.0,11.5,3.2,14.4,6.9,12.5,50.6,0.0,0.9,4.65,3.17,0.0,3.64,0.0,78.66,0.0,0.0,0.89,1.02,0.0,3.67,2.58,0.0,0.0,0.0
1513,2010-07,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,67.79,30.19,0.09,0.59,1.12,,,,,,,,,0.02,3.7,0.0,0.0,0.23,35.28,0.0,0.0,6.18,3.44,0.0,16.28,3.36,0.0,1.13,0.0
1514,2010-07,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.35,87.0,10.2,0.0,0.45,1.01,22.75,3.18,14.87,3.65,6.98,46.9,1.0,0.66,0.25,8.27,0.0,0.28,1.35,65.03,0.0,7.6,6.63,5.61,0.54,0.76,0.01,0.0,1.01,0.0
1515,2010-07,B06096,,,,,,,,,,,,,,,,,,,,,1.45,90.59,3.17,0.0,2.23,2.55,,,,,,,,,0.0,0.82,0.58,0.31,1.48,65.14,0.0,11.14,10.46,0.53,0.0,3.48,0.24,0.0,2.61,0.0
1516,2010-07,B10363,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.03,89.94,5.24,2.15,0.0,2.64,,,,,,,,,0.04,1.05,0.0,0.0,0.03,55.96,0.0,0.0,32.46,0.0,0.0,0.0,2.41,0.0,2.7,0.0
1517,2010-07,B13135,,,,,,,,,,,,,,,,,,,,,0.17,92.29,6.61,0.01,0.05,0.88,,,,,,,,,12.29,5.84,0.07,4.85,0.17,51.31,0.0,0.64,5.46,1.79,0.0,0.0,8.97,0.0,1.51,0.49
1518,2010-07,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.62,7.26,0.0,0.0,0.12,12.44,4.96,40.79,4.56,13.81,23.31,0.12,0.0,10.65,2.45,0.0,5.94,0.0,52.55,0.0,0.0,18.89,0.16,0.0,0.0,1.99,0.0,0.12,0.0
1519,2010-07,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.53,89.81,5.32,0.1,1.48,1.76,21.92,5.73,31.88,2.77,3.95,33.42,0.3,0.03,0.26,6.28,0.0,3.51,1.56,54.03,0.0,0.19,21.22,2.11,0.11,1.32,2.23,0.0,1.79,0.0
1520,2010-08,B00450,,,,,,,,,,,,,,,,,,,,,0.0,93.93,6.07,0.0,0.0,0.0,,,,,,,,,5.48,1.72,0.0,0.0,0.0,24.07,0.0,0.0,10.72,6.59,0.0,4.94,40.4,0.0,0.0,0.0
1521,2010-08,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,70.49,27.79,0.07,0.59,0.83,,,,,,,,,0.02,2.78,0.0,0.41,0.23,33.87,0.0,0.0,10.67,3.38,0.0,16.5,3.34,0.0,0.83,0.0
1522,2010-08,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.32,87.81,9.37,0.0,0.45,1.05,23.14,3.18,14.86,3.27,5.9,47.96,1.01,0.67,0.25,8.05,0.0,0.29,1.33,65.84,0.0,6.73,6.65,5.75,0.57,0.79,0.01,0.0,1.05,0.0
1523,2010-08,B06096,,,,,,,,,,,,,,,,,,,,,1.28,89.24,4.12,0.0,2.67,2.69,,,,,,,,,0.0,0.69,0.88,0.27,1.32,59.87,0.0,15.57,10.22,0.68,0.0,3.3,0.22,0.0,2.76,0.0
1524,2010-08,B09417,,,,,,,,,,,,,,,,,,,,,0.0,65.93,31.61,0.0,2.46,0.0,,,,,,,,,0.0,18.56,0.0,1.21,0.05,23.93,0.0,10.91,11.18,0.03,0.0,0.03,1.08,0.28,0.0,0.38
1525,2010-08,B10363,,,,,,,,,,,,,,,,,,,,,0.02,90.82,6.56,0.0,0.0,2.6,,,,,,,,,0.03,0.92,0.0,0.0,0.02,53.88,0.0,0.0,33.69,0.0,0.0,0.0,2.29,0.0,2.6,0.0
1526,2010-08,B13135,,,,,,,,,,,,,,,,,,,,,0.14,89.19,9.21,0.01,0.05,1.41,,,,,,,,,16.07,5.85,0.06,4.58,0.14,45.98,0.0,0.62,5.58,1.66,0.0,0.0,8.4,0.0,1.41,0.44
1527,2010-08,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.96,6.93,0.0,0.0,0.12,,,,,,,,,12.85,2.34,0.0,5.68,0.0,46.55,0.0,0.0,23.47,0.15,0.0,0.0,1.91,0.0,0.12,0.0
1528,2010-08,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.78,90.32,3.65,0.1,1.96,2.2,,,,,,,,,0.26,6.37,0.0,3.4,1.81,54.78,0.0,0.19,21.1,2.15,0.12,1.36,2.5,0.0,2.25,0.0
1529,2010-08,B15851,,,,,,,,,,,,,,,,,,,,,0.41,81.85,16.26,0.0,1.47,0.0,11.91,4.02,46.57,7.14,6.03,23.04,1.29,0.0,14.24,1.94,0.0,2.16,0.42,19.69,0.0,0.32,2.83,38.22,0.0,0.24,1.53,0.0,0.0,2.0
1530,2010-09,B00450,,,,,,,,,,,,,,,,,,,,,0.0,94.15,5.76,0.0,0.09,0.0,,,,,,,,,5.4,1.68,0.0,0.0,0.0,24.28,0.0,0.0,11.43,6.58,0.0,4.85,40.01,0.0,0.0,0.0
1531,2010-09,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,73.26,25.12,0.09,0.59,0.72,26.0,8.5,36.38,1.2,6.6,16.49,0.69,4.16,0.02,2.57,0.0,0.4,0.23,34.96,0.0,0.0,12.34,3.13,0.0,16.45,3.89,0.0,0.72,0.0
1532,2010-09,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.38,87.05,9.99,0.0,0.47,1.1,22.87,3.07,14.75,3.45,5.48,48.68,1.04,0.66,0.25,8.09,0.0,0.3,1.39,67.05,0.0,5.18,4.54,5.84,0.58,0.81,0.01,0.0,1.11,0.0
1533,2010-09,B03777,,,,,,,,,,,,,,,,,,,,,0.0,94.25,5.67,0.0,0.04,0.04,9.93,6.17,60.02,0.96,3.33,14.15,1.13,4.31,17.03,0.26,0.0,5.33,0.0,31.37,0.0,0.0,31.34,2.47,0.0,1.81,4.69,0.0,0.04,0.0
1534,2010-09,B04762,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,97.69,0.12,0.03,1.77,0.39,3.11,0.84,71.84,3.6,6.7,12.35,1.13,0.43,7.65,0.25,0.0,2.94,0.0,21.33,0.0,0.0,65.63,0.01,0.0,0.34,1.32,0.0,0.4,0.0
1535,2010-09,B05350,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,86.14,9.35,0.04,0.0,4.47,28.33,8.52,4.38,7.18,8.95,41.33,1.09,0.22,0.0,5.15,0.09,1.16,0.0,73.87,0.0,0.0,0.72,0.16,0.0,1.44,0.15,0.0,4.47,3.43
1536,2010-09,B06096,,,,,,,,,,,,,,,,,,,,,1.16,90.02,3.43,0.0,2.79,2.61,26.81,8.07,8.76,3.49,6.89,43.45,2.22,0.31,1.59,0.65,0.83,0.26,1.19,60.37,0.0,15.72,9.27,0.68,0.0,3.04,0.21,0.0,2.68,0.0
1537,2010-09,B06850,,,,,,,,,,,,,,,,,,,,,0.0,81.8,18.15,0.0,0.03,0.02,11.0,5.0,53.0,8.0,6.0,17.0,0.0,0.0,11.93,0.68,0.0,2.62,0.0,23.88,0.0,0.0,18.75,16.52,0.56,4.21,2.68,0.0,0.02,0.0
1538,2010-09,B07245,0.0,0.0,98.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,,,,,,,,,,0.08,96.27,2.67,0.02,0.16,0.8,21.12,4.53,0.43,32.98,2.18,37.82,0.58,0.36,0.01,0.34,0.0,0.0,0.08,93.16,0.0,0.0,1.14,0.85,0.0,0.66,0.28,0.0,0.8,0.0
1539,2010-09,B09417,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.3,79.75,0.59,4.71,4.69,4.46,0.0,,,,,,,,,,,,,,,,
1540,2010-09,B09550,,,,,,,,,,,,,,,,,,,,,0.08,83.07,16.16,0.0,0.44,0.25,6.61,3.2,78.22,0.56,0.18,10.72,0.36,0.15,14.52,1.09,0.0,2.46,0.08,24.67,0.0,13.46,10.46,12.75,0.53,1.15,1.44,0.0,0.25,0.91
1541,2010-09,B10363,,,,,,,,,,,,,,,,,,,,,0.02,90.7,6.6,0.0,0.0,2.67,,,,,,,,,0.03,0.87,0.0,0.0,0.02,54.43,0.0,0.0,33.12,0.0,0.0,0.0,2.25,0.0,2.67,0.0
1542,2010-09,B11505,,,,,,,,,,,,,,,,,,,,,0.0,97.04,2.24,0.0,0.0,0.72,,,,,,,,,0.0,0.35,0.0,1.76,0.0,75.68,0.0,14.64,2.85,0.74,0.0,1.02,0.0,0.0,0.72,0.0
1543,2010-09,B12844,,,,,,,,,,,,,,,,,,,,,0.0,94.63,5.18,0.0,0.06,0.12,13.73,5.92,32.47,3.59,11.96,32.05,0.0,0.28,0.0,0.0,0.0,0.0,0.0,63.54,0.0,0.0,30.91,0.0,0.0,0.25,0.0,0.0,0.12,0.0
1544,2010-09,B13135,,,,,,,,,,,,,,,,,,,,,0.14,93.04,5.87,0.01,0.05,0.88,10.79,4.55,37.72,8.65,8.37,24.48,4.81,0.64,19.03,6.22,0.07,3.85,0.14,45.35,0.0,0.63,7.26,1.69,0.0,0.0,7.91,0.0,1.51,0.46
1545,2010-09,B14867,,,,,,,,,,,,,,,,,,,,,0.0,93.62,6.26,0.0,0.0,0.12,8.03,4.9,48.37,4.37,13.63,20.34,0.12,0.24,13.8,2.65,0.0,5.95,0.0,46.6,0.0,0.0,22.7,0.15,0.0,0.0,1.77,0.0,0.12,0.0
1546,2010-09,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.94,89.25,4.86,0.1,1.58,2.27,21.85,7.25,29.83,2.69,3.26,35.01,0.07,0.03,0.25,6.35,0.0,3.39,1.98,53.66,0.0,0.2,20.73,2.18,0.12,1.41,2.49,0.0,2.31,0.0
1547,2010-09,B14965,5.54,14.72,19.87,2.46,15.7,9.79,6.78,17.04,0.05,7.94,0.12,1.26,1.43,2.06,8.0,7.72,11.96,27.45,15.05,25.08,7.52,80.2,1.05,4.28,2.41,4.55,3.7,0.9,0.3,30.9,33.3,17.2,6.8,6.9,0.27,0.11,0.0,0.0,8.06,85.06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.88,0.0
1548,2010-09,B15191,,,,,,,,,,,,,,,,,,,,,0.0,97.62,1.99,0.0,0.4,0.0,9.0,2.8,12.9,9.0,16.2,47.8,1.5,0.8,3.53,4.94,0.0,3.51,0.0,78.7,0.0,0.0,1.84,0.94,0.0,3.09,1.46,0.0,0.0,0.0
1549,2010-10,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,72.44,24.95,0.09,1.52,0.77,,,,,,,,,1.77,2.1,0.0,1.38,0.23,34.77,0.0,0.0,14.52,1.4,0.0,15.06,2.61,0.0,0.78,0.0
1550,2010-10,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.44,86.92,10.06,0.0,0.48,1.1,22.81,3.08,14.87,3.41,5.7,48.36,1.11,0.67,0.24,8.11,0.0,0.3,1.44,66.75,0.0,5.27,4.62,5.91,0.59,0.81,0.02,0.0,1.1,0.0
1551,2010-10,B06096,,,,,,,,,,,,,,,,,,,,,1.17,89.38,3.68,0.0,3.03,2.75,,,,,,,,,1.31,0.62,1.11,0.26,1.2,59.96,0.0,15.4,9.67,0.48,0.0,3.15,0.2,0.0,2.83,0.0
1552,2010-10,B10363,,,,,,,,,,,,,,,,,,,,,0.02,83.83,11.29,0.0,2.16,2.69,,,,,,,,,0.03,0.85,0.0,0.0,0.02,50.84,0.0,0.0,31.69,0.0,0.0,0.0,2.28,0.0,2.75,0.0
1553,2010-10,B13135,,,,,,,,,,,,,,,,,,,,,0.18,96.81,0.87,0.01,0.53,1.6,,,,,,,,,21.09,6.5,0.07,4.06,0.18,48.5,0.0,0.64,6.74,1.5,0.0,0.0,8.23,0.0,1.61,0.0
1554,2010-10,B14867,,,,,,,,,,,,,,,,,,,,,0.0,94.89,5.0,0.0,0.0,0.12,5.55,5.0,49.82,4.35,12.91,22.24,0.12,0.0,19.08,2.58,0.0,5.91,0.0,47.61,0.0,0.0,17.73,0.14,0.0,0.0,1.83,0.0,0.12,0.0
1555,2010-10,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.19,87.06,6.42,0.11,1.84,2.38,21.21,7.51,30.25,2.02,4.01,34.73,0.07,0.19,0.26,6.5,0.0,3.56,2.23,50.06,0.0,0.21,21.71,2.29,0.12,1.46,2.61,0.0,2.42,0.0
1556,2010-11,B00450,,,,,,,,,,,,,,,,,,,,,0.0,95.56,4.44,0.0,0.0,0.0,,,,,,,,,5.31,1.57,0.0,0.0,0.0,22.76,0.0,0.0,14.74,7.47,0.0,4.4,39.31,0.0,0.0,0.0
1557,2010-11,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,70.82,26.49,0.09,1.6,0.77,,,,,,,,,1.78,1.95,0.0,2.22,0.23,34.11,0.0,0.0,12.68,1.4,0.0,15.19,2.72,0.0,0.79,0.0
1558,2010-11,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.5,87.89,9.01,0.0,0.48,1.12,23.62,3.03,14.5,3.31,5.61,48.1,1.16,0.67,0.24,8.18,0.0,0.3,1.51,66.96,0.0,4.3,4.46,5.96,0.55,0.75,0.91,0.0,1.12,0.0
1559,2010-11,B06096,,,,,,,,,,,,,,,,,,,,,1.18,89.39,3.45,0.0,3.04,2.94,,,,,,,,,1.76,0.62,2.97,0.26,1.22,56.8,0.0,15.88,8.74,0.48,1.15,3.96,0.2,0.0,3.03,0.0
1560,2010-11,B06850,,,,,,,,,,,,,,,,,,,,,0.0,98.27,1.71,0.0,0.0,0.02,,,,,,,,,18.91,0.3,0.0,2.51,0.0,35.19,0.0,4.14,18.88,10.99,0.0,3.97,4.5,0.0,0.02,0.0
1561,2010-11,B09417,,,,,,,,,,,,,,,,,,,,,0.0,79.34,17.35,0.01,3.31,0.0,,,,,,,,,0.0,22.05,0.0,1.36,0.05,35.44,0.0,4.81,16.51,0.03,0.0,0.03,1.15,0.29,0.0,0.39
1562,2010-11,B10363,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.03,82.15,12.03,2.25,0.77,2.78,,,,,,,,,0.04,0.85,0.0,0.0,0.03,50.2,0.0,0.0,31.27,0.0,0.0,0.0,2.35,0.0,2.86,0.0
1563,2010-11,B13135,,,,,,,,,,,,,,,,,,,,,0.17,96.79,1.0,0.01,0.06,1.96,,,,,,,,,20.55,6.45,0.14,4.04,0.18,48.04,0.0,0.83,5.57,2.81,0.0,0.09,7.88,0.0,1.97,0.47
1564,2010-11,B14867,,,,,,,,,,,,,,,,,,,,,0.0,96.33,3.55,0.0,0.0,0.12,6.54,4.59,47.53,3.96,15.6,21.67,0.12,0.0,19.96,2.86,0.0,6.25,0.0,49.17,0.0,0.0,15.75,0.14,0.0,0.32,1.87,0.0,0.12,0.0
1565,2010-11,B14908,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.62,91.05,2.14,0.11,1.3,2.78,21.63,8.44,28.49,1.99,4.01,35.34,0.08,0.03,0.29,7.47,0.0,4.08,2.66,48.55,0.0,0.23,24.47,2.58,0.13,1.58,2.98,0.0,2.82,0.0
1566,2010-11,B15851,,,,,,,,,,,,,,,,,,,,,0.65,74.89,24.43,0.0,0.03,0.0,11.56,3.15,46.08,8.98,7.58,20.74,1.93,0.0,1.49,3.17,0.0,3.16,0.65,32.95,0.0,5.81,1.17,17.83,0.0,0.32,2.15,0.0,0.0,6.86
1567,2010-12,B00450,,,,,,,,,,,,,,,,,,,,,0.0,92.01,7.99,0.0,0.0,0.0,13.3,5.5,52.9,4.4,0.1,6.1,17.7,0.0,5.07,1.51,0.0,0.0,0.0,19.0,0.0,0.0,19.46,7.28,0.0,1.33,38.35,0.0,0.0,0.0
1568,2010-12,B00774,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,74.94,22.33,0.11,1.59,0.8,27.07,9.06,34.55,0.58,5.24,17.89,1.55,4.06,1.81,2.8,0.0,2.53,0.24,36.17,0.0,0.0,13.06,1.41,0.0,15.83,2.63,0.0,0.81,0.0
1569,2010-12,B02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,1.58,90.75,5.97,0.0,0.52,1.18,24.3,3.29,12.53,3.69,5.65,48.61,1.24,0.7,0.24,8.49,0.0,0.31,1.58,69.19,0.0,3.05,4.33,6.35,0.56,0.79,0.96,0.0,1.19,0.0
1570,2010-12,B03777,,,,,,,,,,,,,,,,,,,,,0.0,88.99,10.78,0.0,0.19,0.04,9.95,5.55,64.38,0.93,3.6,13.62,1.04,0.93,24.38,0.25,0.0,4.82,0.0,30.4,0.0,0.0,20.17,1.9,0.0,2.07,5.18,0.0,0.04,0.0
1571,2010-12,B04762,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,99.18,0.1,0.01,0.35,0.36,3.08,0.87,71.99,3.49,6.93,12.28,0.68,0.68,7.08,0.22,0.04,2.99,0.0,22.26,0.0,0.0,65.29,0.01,0.0,0.32,1.31,0.0,0.37,0.0
1572,2010-12,B05350,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,85.73,8.45,0.05,0.0,5.78,26.46,8.0,9.7,7.5,8.98,38.06,0.93,0.37,0.0,4.45,0.04,1.01,0.0,71.94,0.0,0.0,0.56,0.13,0.0,2.32,0.1,0.0,5.78,5.2
1573,2010-12,B06096,,,,,,,,,,,,,,,,,,,,,1.08,86.57,6.11,0.0,3.17,3.06,24.5,9.57,9.59,3.85,9.64,39.6,2.93,0.32,0.53,0.6,2.51,0.26,1.12,56.39,0.0,15.5,8.82,0.47,1.41,3.81,0.19,0.0,3.17,0.0
1574,2010-12,B06850,,,,,,,,,,,,,,,,,,,,,0.0,99.39,0.61,0.0,0.0,0.0,11.0,5.0,53.0,8.0,6.0,17.0,0.0,0.0,30.87,0.32,0.0,3.91,0.0,31.9,0.0,0.0,19.61,1.8,0.91,4.14,5.94,0.0,0.0,0.0
1575,2010-12,B07245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,65.84,1.29,0.0,31.99,0.82,20.7,3.89,1.55,32.37,2.55,37.81,0.74,0.39,0.02,0.52,0.0,0.0,0.09,91.26,0.0,0.0,2.4,1.32,0.0,0.87,0.42,0.0,1.21,0.0
1576,2010-12,B09417,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,7.46,73.98,0.75,4.39,6.11,6.43,0.0,,,,,,,,,,,,,,,,
